SMILES,fingerprint
Cc1cc(C)c(cc1C)C,00000371C0700000000000000000000000000000000000000000300000000000000000010000001800000000000C008018003200800000008002204200000200002000000088000000880820228011108020002080000888070080C00EC0000200001000008000040000200000000000000000
C=C1CC[C@H]2C[C@@H]1C2(C)C.Cc1ccc(cc1)C(C)C.O=CC1=CCC(=CC1)C(C)C.O=Cc1ccc(cc1)C(C)C,00000371F07C30000000000000000000000000006000000000003060C1820000000000014000001A00000000000F00A098023200800000008802285280000200002400000888010000C80820328015108021002080000889870888C08FC0000000000000008000000000200000000000000000
C=CC(C)(C)C(=O)C=C(C)C,00000371E0702000000000000000000000000000000000000000000000000000000000000000001A00000000000E048080000200000000008802A05200000000002000000808010000480000000001000000000080000801020000000900000000000000000000000000000000000000000000
CCCCCC(=Cc1ccccc1)COC=O,00000371E0703000000000000000000000000000000000000000300000000000000000010000001A00000000000C00A0980332088000040088022042880002000020000008880000008808242280311080300024800008A80780C0200E00000000000000000000000000000000000000000000
CC(C)c1cnccn1,00000371C06300000000000000000000000000000000000000002C0000000000000000018000001C00000000000D08C116042E8012081000A00114674400008024311220085000387008006040408100140000000000C040000000000800000000000000000000000000000000000000000000
C=CCCCCCCCCCC(=O)O,00000371E0703000000000000000000000000000000000000000000000000000000000000000001A00000800000800808000000800000200880020D2080000000020000008000100000800001200010000400004800000000188C8A08000000000000000000000000000000000000000000000
CCOC(OC/C=C(\CCC=C(C)C)/C)C,00000371E0703000000000000000000000000000000000000000000000000000000000000000001A00000000000C00B080030208000004008002204200000000002000000008000000081004020021002210000080000C20020000000000000000000000000000000000000000000000000000
CC1=CCC(CCO)C1(C)C,00000371E0702000000000000000000000000000000100000000000000000000000000000000001A00000800000F00A080020200000002008002204200000000002000000008000000080010020001000040000480000800038040000F80000000000000000000000000000000000000000000
CC(C)C/C=N/CCC(C)C,00000371E0720000000000000000000000000000000000000000000000000000000000000000001C00000000000D00C100040200020000002000102104000000000000000000003000000000000080000000000000000000000000000800000000000000000000000000000000000000000000
C=C(C)/C=C/[C@H](CCC(=O)C)C(C)C,00000371E0702000000000000000000000000000000000000000000000000000000000000000001A00000000000D048080000200000000008802A05200000000002000000808010000080800120001000000000080000880030888400E80000000000000000000000000000000000000000000
CCC(C1CCCCC1(C=C)OC(=O)C)C,00000371E0703000000000000000000000000000000000000000300000000000000000000000001A00000000000D44808000020800000400880020D2080000000020000008000000000800040200200002000004800000200180C0E00E80000000000000000000000000300000000000000000
COc1ccc(cc1)C(=O)OCC(=O)[O-].[Na+],00000371C0703820000000000000000000000000000000000000300000000000000000010000001A00000000000C04A09802320E80000400880220D208020208002420000888014608C80D263284351E82312024C0110AA98788EC2CCE20000000000000004000000000000000000000000000
CCCCCCc1ccco1,00000371E0702000000000000000000000000000000120000000000000000000000000018000001A00000000000804A090023204800004408800A85280000208002420000888010608C80C263284351A821920A4C01108A98788C8A08000000000000000000000000000000000000000000000
O=C1CCCCC1,00000371C0602000000000000000000000000000000000000000300000000000000000000000001A000000000008048080000000000000000800801000000000000000000000010000000000120000000000000000000000010808000000000000000000000000000000000000000000000000
CC(C)(CCO)S,00000371C0602000400000000000000000000000000000000000000000000000000000000000001A04000800000C00A0C0020200000002040000000000000000000000000000000000000010000000000040000400000000000000000800000000000000000000000000000000000000000000
CCOC(=O)C1OC1c1ccc(cc1)C,00000371C0703000000000000000000000001200000000000000300000000000000000010000001A00000000000C14A09802320880000400880220D2080202000020000008880140088809263680311C82300025E0010AA80788C8F08E40000000000000008000000000000000000000000000
C[C@@H](c1ccccc1)O,00000371C0702000000000000000000000000000000000000000300000000000000000010000001A00000800000C14A0980232008000020080022042000002000020000008880000088808362280111080700024C00108980780C0A00E00000000000000000000000000000000000000000000
CCC(C)S,00000371C06000004000000000000000000000000000000000000000000000000000000000000018040000000008008440008200000000040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
C=CCOCCO,00000371C0603000000000000000000000000000000000000000000000000000000000000000001A00000800000800A080020000000006008000204200000000000000000800000000000114000021000200000000000320000000000000000000000000000000000000000000000000000000
CC(=O)C(=O)O,0000037180403000000000000000000000000000000000000000000000000000000000000000001A000008000008048080000208000002000800809008020000000000000000014000000000000000000040000000000000000000000000000000000000000000000000000000000000000000
C=C1[C@@H]2CC[C@H](C1(C)C)C2,00000371E0700000000000000000000000000000000183000000300000000000000000000000001800000000000F008000000200000000008002004200000000002000000000000000080000020001000000000080000000010080C00F80000000000000000000040000200001000008000000
CCCCCCCCCC(CC#N)C,00000371E0720000000000000000000000000000000000000000000000000000000000000000001C00000000000D008100000200000000001004000000000000000000000000000000000080020000000000000000000000090080C00E00000000000000000000000000000000000000000000
C=C[C@@](CC[C@H]1[C@](C)(O)CCC2[C@]1(C)CCCC2(C)C)(O)C,00000371F0783000000000000000000000000000000000000000306000000000000000C00000001A00000800000F4480800002000000020080002042000000000020000008000000000800040200000000400004800000100180E0F40F8000000000000000C000060000300000000000000000
CC[C@@H](/C=C/C1=C(C)CCCC1(C)C)OC(=O)C,00000371E0783000000000000000000000000000000000000000200000000000000000000000001A00000000000E14A08002020800000400880220D2080000000020000008080000000808040200210002100000800008A0030080C00F00000000000000000000000000000000000000000000
CC(=CCC/C(=C/COC(=O)CC(=O)C)/C)C,00000371E0703000000000000000000000000000000000000000000000000000000000000000001A00000000000C04A080020208000004008802A0D2080000000020000000080100000800041608210002100004A0000820020000000000000000000000000000000000000000000000000000
C(=O)O,00000371000030000000000000000000000000000000000000000000000000000000000000000012000008000000000000030008000002000800000088000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000
CC1=C[C@H]2[C@@H](CC1)[C@H](C)CO2,00000371E0702000000000000000000000000000000120000000200000000000000040000000001A00000000000D14A0800202000000040080022042000000000020000000080000000800040200210002100004800008200380C0600E80000000000000000000000000000000000000000000
CCCCCCCC1OCC(C)O1,00000371E0703000000000000000000000000000000120000000000000000000000000000000001A00000000000814B0800302080000040000000000000000000000000000000000000011000200000022000004000006000180C0A00000000000000000000000000000000000000000000000
Cc1ncc(OC)s1,0000037180622000400000000000000000000000000160000000000000000000000000018000001E04000000000000C1C2062E8512081408A4001027440400F8A051483840400C1B0000060000000000010000000000B000000000000000000000000000000000000000000000000000000000
CCCCCCCOC(=O)/C=C/C,00000371E0703000000000000000000000000000000000000000000000000000000000000000001A00000000000800A08002020800000400880020D2080000000000000008080000004000040200210002100004000000218180C0200000000000000000000000000000000000000000000000
C=CC(C(C(CC=C(C)C)(C)C)O)(C)C,00000371E0702000000000000000000000000000000000000000000000000000000000000000001A00000800000E14A0800202000000020080022042000000000020000008080000000800100200010000400004C0000800030000000F00000000000000000000000000000000000000000000
C=C(C)[C@H]1CC(=O)[C@]2(C)[C@H](C1)O2,00000371C0703000000000000000000000001200000000000000300000000480000000000000001A00000000000D54A0800202000000040088028052000200000020000000000140000800001600010402000004A00000000188CCF0CE0000000000000000C000020000100000000000000000
CC(C(=O)OC1CCCC1)C,00000371E0703000000000000000000000000000000180000000000000000000000000000000001A00000000000D14A080020208000004000800009008000000000000000000010000000000020000000200000400000000008000000000000000000000000000000000000000000000000000
CCOC(=O)C1OC21CC(C)CC(C2)(C)C,00000371E0703000000000000000000000001200000000000000300000000000000000000000001A00000000000F54A0800202080000040008000090080200000000000000000140000001001600000402000005200002000188C8F08F00000000000000000000060000000000000000000000
CCCCCCCC1(C)OCC(C)O1,00000371E0703000000000000000000000000000000120000000000000000000000000000000001A00000000000814A0800202080000040000000000000000000000000000000000000011000200000022000004000006000180C0A00000000000000000000000000000000000000000000000
CC1=CC[C@H](CC1)C(O)(C)C,00000371E0702000000000000000000000000000000000000000200000000000000000000000001A00000800000D4480800002000000020080022042000000000020000000080000000800000200010000400004800008000380C0400E80000000000000000000000000000000000000000000
C/C=C/C=C/C(=O)OCC(C)C,00000371E0703000000000000000000000000000000000000000000000000000000000000000001A00000000000D00A08002020800000400880020D2080000000000000008080000004008040000210002100000000000A1800000000000000000000000000000000000000000000000000000
CCCC(CCO)S,00000371C0602000400000000000000000000000000000000000000000000000000000000000001A04000800000800A4C0028200000002040000000000000000000000000000000000000010020000000040000400000000018040000000000000000000000000000000000000000000000000
CC(CCC=C(C)C)O,00000371E0702000000000000000000000000000000000000000000000000000000000000000001A00000800000C14A080020200000002008002204200000000002000000008000000080010020001000040000480000800020000000000000000000000000000000000000000000000000000
CC(C)CCCC(C)CCCC(C)CCCC(=CCO)C,00000371F0782000000000000000000000000000000000000000000000000000000000000000001A00000800000D00A080020200000002008002204200000000002000000008000000080014020001000010000080000810030080C00E00000000000000000000000000000000000000000000
O=CC1CCC(CC1)C(C)(C)C,00000371E0702000000000000000000000000000000000000000300000000000000000000000001A00000000000F00A080020200000000000800081080000000000000000000010000000000120000000000000000000000010888C08F80000000000000008000000000000000000000000000
CC(C)C(C)CCC(C)(C)O,00000371E0702000000000000000000000000000000000000000000000000000000000000000001A00000800000D4480800002000000020000000000000000000000000000000000000000000200000000400004000000000180C0500E80000000000000000000000000000000000000000000
COc1ccc(cc1)/C=C/C(=O)C,00000371C0703000000000000000000000000000000000000000300000000000000000010000001A00000000000C048098023206800004008802A05200000208002020000888000608C80C262284311A80302024C01108A98780C0000E20000000000000004000000000000000000000000000
CCCCCOc1ccc(cc1OC)/C=C/C,00000371E0703000000000000000000000000000000000000000300000000000000000010000001A00000000000C04A098023206800004008002204200000208002020000888000688880D262284311A823822A4C0110AA80780C0100E20000100000040004000020000008000000000000000
CC(C1CCC(CC1)(C)O)C,00000371E0702000000000000000000000000000000000000000300000000000000000000000001A00000800000D4480800002000000020000000000000000000000000000000000000000000200000000400004000000000180C0D00E8000000000000000C000000000000000000000000000
CC(=O)CCc1ccco1,00000371C0703000000000000000000000000000000120000000000000000000000000018000001A00000000000804A090023204800004408800A85280000208002420000888010608C80C263284351A821920A4C01108A9878BC8A08000000000000000000000000000000000000000000000
